367;20-я городская поликлиника.;Минск;пр-т Пушкина, 16.;Телефон регистратуры : +375 17 390-03-67, +375 17 395-44-42, +375 29 647 03 38 Vel Платные услуги: +375 17 207-69-92;www.20gp.by;lpu20gp@mail.belpak.by;терапевтия_стоматология_стоматология терапевтическая_стоматология хирургическая_травматология_ортопедическая хирургия_хирургия_ женская консультация_ ультразвуковая диагностика_ функциональная диагностика_ лабораторная диагностика_ хелик-тест (дыхательный тест)_ эндоскопия_ рентгенологическая диагностика _ультразвуковая диагностика_ функциональная диагностика_ неврология_эндокринология_ офтальмология_оториноларингология_реабилитация_ физиотерапия_ рефлексотерапия_ лечебная физкультура_ массаж
225;21-я центральная районная поликлиника Заводского района;Минск;ул.Филатова,13;Телефон справки: +375 17 295-06-43, +375 17 295-06-57, +375 17 295-42-70 Телефон регистратуры для белорусских граждан: +375 17 295-06-43 Телефон регистратуры для иностранных граждан: +375 17 295-06-43 Платные услуги: +375 17 296-56-91;www.21med.by;medstat@mail.belpak.by;терапевтия_хирургия_травматология_гинекология__ультразвуковая диагностика_функциональная диагностика_медосмотр для поступающих на работу_медосмотр для получения разрешения на оружие_медосмотр для выезжающих _за границу_массаж_вакцинация_рентгенологические исследования_клинико- диагностические лабораторные исследования_рефлексотерапия_удаление доброкачественных новообразований_лечебная физкультура
362;22-я городская детская поликлиника;Минск;ул Ташкентский проезд 7;"""Факс"" +375 17 396-75-17|""Вызов врача на дом"" +375 17 341-58-03|""Справка"" +375 17 345-38-02|""Горячая линия"" +375 17 341-58-04|""Приёмная(тел/факс)""+375 17 340-78-95|""Телефон доверия"" +375 17 345-37-87";www.22gdp.by;lpu22gdp@mail.belpak.by;хирургия_неврология_педиатрия_реабилитация_инструментальная диагностика _ рентгенография_ ультразвуковые исследования _лучевая диагностика_лабораторная диагностика_стоматологические услуги _ ортодонтия_физиотерапевтические услуги _механический аппаратный массаж на массажной кушетке_иммунопрофилактика_офтальмологические услуги_лечение косоглазия_лечение миопии_лечение амблиопии_электрокардиографические исследования_рефлексотерапия_экспресс диагностика вич_диагностика мононуклеза_диагностика ротовируса_диагностика стрептотест_выполнение массажных процедур механическим воздействием руками_кислородные коктейли_
327;22 городская поликлиника;Минск;ул Ташкентская д 5;Телефон регистратуры +375 17 345-48-63, Стоматология +375 17 341-49-23, Экономисты +375 17 345-21-05,;www.22gp.by;Pol22@tut.by;стоматологические услуги_ зуболечение_ лабораторные исследования:_   общий анализ крови_  анализ крови на протромбиновый индекс_  анализ крови на глюкозу_  общий анализ мочи_  обнаружение трихомонад и гонококков_  исследование кала на цистолямблий_  исследование кала на обнаружение яиц гельминтов_  исследование соскоба на энтеробиоз_  определение общего холестерина в сыворотки крови_  определение гликированного гемоглобина  на аппарате «кловер»_  определение липидного спектра на анализаторе «элемент мульти»_  ультразвуковые методы исследования ,_  ультразвуковое исследование матки и придатков (транабдоминально)_  ультразвуковое исследование матки и придатков (трансвагинально)_  ультразвуковое исследование плода в 1 триместре до 11 недель беременности_  ультразвуковое исследование плода в 1 триместре с 11 до 14 недель беременности_  ультразвуковое исследование плода в 1 триместре с 11 до 14 недель беременности или в 2 или 3 триместрах беременности при наличии пороков плода_  ультразвуковые методы исследования _ ультразвуковое исследование  щитовидной железы_ ультразвуковое исследование органов брюшной полости_ ультразвуковое исследование почек, надпочечников и мочевого пузыря_  женская консультация_ постановка и извлечение внутриматочной спирали_ простая и расширенная кольпоскопия_ медикаментозный аборт  _ функциональные методы исследования_ электрокардиограмма_ исследование функции внешнего дыхания_ пневмотахометрия_ холтеровское мониторирование_ экспрессдиагностика хеликабактериоза_ рентгенологические методы исследования_  рентгенография (обзорная) грудной полости_  рентгенография отдела позвоночника_  рентгенография периферических отделов скелета_  рентгенография черепа_  рентгенография придатков пазух носа_  рентгенография нижней челюсти_  рентгенография ребер_  рентгенография прицельная (зуба)_  флюорография_  самостоятельная рентгеноскопия и рентгенография пищевода_  рентгеноскопия и рентгенография желудка по традиционной     методику_  первичное двойное контрастирование толстой кишки_ физиотерапевтические  услуги  телефон_ электролечение_ светолечение_ лазеротерапия_ переменная компрессионная терапия области грудной клетки и конечностей на аппарате  «лимфамат»_ термотерапия_ бальнеологические услуги_ подводный душмассаж_ ванны лечебные_ ручной массаж_ массаж воротниковой зоны_ массаж верхней конечности, надплечья и области лопатки_ массаж спины_ массаж мышц передней брюшной стенки_ массаж области позвоночника_ массаж области грудной клетки_ массаж нижней конечности_ массаж плечевого, локтевого, лучезапястного суставов_ массаж кисти и предплечья_ массаж тазобедренного, коленного, голеностопного суставов_ массаж шейногрудного отдела позвоночника_ лечебная физкультура, механотерапии_  врачтерапевт_  врачневролог_  врачфизиотерапевт_  врачуролог_  врачтравматологортопед_  врачстоматолог_  врачакушергинеколог_  врачофтальмолог_ урологические исследования_  ректальный осмотр простаты_  массаж предстательной железы, получение секрета_ профилактические осмотры:_   медицинский осмотр при устройстве на работу_  периодический осмотр работающих граждан_  медосмотр на выезд за границу_  медосмотр на ношение оружие_ иммунопрофилактика_  иммунопрофилактика против инфекционных болезней
226;23-я городская детская поликлиника;Минск;ул.Ангарская,60А;Телефон справки: +375 17 243-90-63 Телефон регистратуры: +375 17 291-24-63;www.23gdp.by;23child@mail.belpak.by;"выполнение массажных процедур_диагностика инфекции ""хеликобактер""_инструментальная диагностика_лабораторная диагностика _функциональная диагностика_рентгенография_ультразвуковая диагностика_лечебная физкультура_физиотерапия_педиатрия_стоматология_стоматология терапевтическая_стоматология хирургическая_стоматология ортодонтическая _медицинская реабилитация_ревматология_отоларингология_неврология_хирургия_ офтальмология_гинекология _логопедия"
715;23-я городская поликлиника;Минск;пр-т Рокоссовского, 134;214 32 10 (вызов врача на дом) 214 32 45 (справка).;www.23gp.by;23gorpol@tut.by;клинико-диагностическая лаборатория_ общий анализ крови_ определение в крови пса иммунохроматографическим методом_ определение липидного спектра в капиллярной крови_ определение протромбинового времени (пв) и нормализованного отношения (мно) в капиллярной крови экспресс методом_ анализ мочи_ анализ кала_ ультразвуковая диагностика  на  цветных цифровых ультразвуковых аппаратах _ ультразвуковая диагностика  органов брюшной полости_ ультразвуковая диагностика   мочеполовой системы_ ультразвуковая диагностика щитовидной железы_ ультразвуковая диагностика  молочной железы_ ультразвуковая диагностика слюнных желез_ ультразвуковая диагностика  плевральных полостей и мягких тканей_ ультразвуковая диагностика  лимфатических узлов_ узи плода в различных триместрах беременности_ ультразвуковое исследование кровеносных сосудов верхних и нижних конечностей_ бца_ узи сердца_ функциональная диагностика (электрокардиограмма_ холтеровское мониториро-вание_ исследование артериального давления при непрырывной суточной регистрации_ проведение функциональной пробы при исследовании функции внешнего дыхания_ массажные процедуры_ ручной массаж_ механический массаж (массажное кресло)_ прессотерапия нижних и верхних  конечностей (лимфомат)_физиологическое вытяжение позвоночника (аппаратное)_ электролечение _увч_ квч_ дарсонвализация_ электрофорез_ гальванизация_ электростимуляция нервно-мышечных структур туловища и конечностей_ магнитотерапия_ ультразвуковая терапия_ светолечение _ультрафиолетовое и инфракрасное облучение_ биоптрон_ грязелечение_ спелеотерапия (микроклимат соляных шахт)_ лечение аллергии_ лечение дерматита_ лечение экземы_ лечение псориаза_ лечение нейродермита_ лечение бронхиальной астмы_ хнзл_ повышение иммунитета_ парафиноозокеритолечение лор заболеваний_ парафиноозокеритолечение  периферической нервной системы_ парафиноозокеритолечение  опорно-двигательного аппарата_ криотерапия местная_ гидротерапия _ циркулярный душ_ восходящий душ_ контрастный душ_ душ шарко_ подводный душ-массаж_ вихревые ванны для верхних и нижних конечностей_ минерально-жемчужные ванны_ хвойно-жемчужные ванны_ жемчужные ванны_ иглоукалывание и рефлексотерапия различного вида_ электропунктура_ ингаляторий_ кислородные коктейли_ лечебная физкультура (групповые и индивидуальные занятия)_ косметология терапевтическая_ обертывание для тела_ маска для профилактики возрастных изменений_ маска для профилактики воспалительных заболеваний_ маска для профилактики дисхромии (гиперпигментации)_ терапевтия_ неврология_ гинекология_ хирургия_ инфекциология_ ортопедическая травматология_ офтальмология_ оториноларингология_ гинекологические процедуры _забор мазка на исследование_ кольпоцитология_ простая и расширенная кольпоскопии_  введение или  удаление внутриматочного средства контрацепции_ оториноларингологические манипуляции _ промывание  лакун миндалин_ промывание  слухового прохода_ удаление серной пробки_ офтальмологические исследования_ исследование полей зрения_ измерение внутриглазного давления_ профилактические осмотры и медицинские освидетельствования граждан_ вакцинация 
364;24-я городская поликлиника спецмедосмотров;Минск;ул Филимонова 53;Справка: +375 17 267-69-61 Освидетельствование водителей: +375 17 267-69-61, +375 17 237-05-60, +375 44 7357446, +375 29 5594577 Профосмотры: +375 17 267-69-27;www.24gp.by;info@24gp.by;профилактические осмотры_лабораторнаые исследования_функциональная диагностика_освидетельствование водительского состава на право управления транспортными средствами_гинекология_косметология_электрокоагуляция  доброкачественных новообразований кожи до 0,5 см _хирургия_онкология_офтальмология_оториноларингология
337;25 центральная районная поликлиника;Минск;ул Рафиева,д 60;Телефоны для справок +375-17-274-94-78 +375-17-274-80-15 Платные услуги: (касса, каб. 319) +375-17-274-80-14;www.25crp.by;uz25crp@mail.belpak.by;офтальмолог_оториноларинголог_терапевт_невролог_гинеколог_профилактические осмотры_функциональная диагностика_экг_вэп_рвг_рэг_фвд_холтеровское мониторирование_смад_рентгенологические исследования__ультразвуковая диагностика_ультразвуковая диагностика органов брюшной полости_ультразвуковая диагностика почек_ультразвуковая диагностика малого таза_ультразвуковая диагностика молочных желез_ультразвуковая диагностика щитовидной железы_ультразвуковая диагностика сердца_ультразвуковая диагностика мочевого пузыря_стоматология__женская консультация__иммунизация против инфекционных болезней__экспресс-диагностика хеликобактериоза дыхательным методом__физиотерапия__офтальмологические исследования_периметрия_биомикроскопия_тонометрия_исследование глазного дна_оториноларингологические услуги_акуметрия_импедансометрия_промывание лакун миндалин_удаление серной пробки_лабораторная диагностика_общий анализ крови_общий анализ мочи_исследование кала_исследование соскоба на энтеробиоз_определение гликированного гемоглабина_определение концентрации глюкозы в крови_инфекций передающихся половым путем_выявление рака предстательной железы_выявление рака желудка, толстого кишечника и прямой кишки_выявление рака молочной железы, яичников_выявление рака поджелудочной железы, желчных путей, первичный рак печени, рака яичников и матки_выявление рака печени, эмбриональных опухолей яичников и яичек_прокат костылей_личный врач-терапевт_комплексы платных медицинских услуг_проведение массажных процедур_удаление доброкачественных образований__
668;25-я городская детская поликлиника;Минск;ул. Одинцова, 75;Телефон справки: +375 17 257-87-11 Телефон регистратуры для белорусских граждан: +375 17 257-87-11 Телефон регистратуры для иностранных граждан: +375 17 258-25-52;www.25gdp.by;;педиатрия_ неврология_ офтальмология_ хирургия_ ортопедия_ функциональная диагностика_ ультразвуковое исследование органов брюшной полости_ ультразвуковое исследование органов мочевыделительной системы_ ультразвуковое исследование щитовидной железы_ ультразвуковое исследование головного мозга_ ультразвуковое исследование тазобедренных суставов_ реабилитация_ физиотерапевтические процедуры_ лабораторное обследование_ общий анализ крови_ общий анализ мочи_ анализ кала на гельминты
336;26-я городская поликлиника;Минск;ул Кунцевщина, д 8;###############################################################################################################################################################################################################################################################;www.26poliklinika.by;gorpol26mn@mail.ru;терапевтия_физиотерапия_гинекология_травматология_неврология_офтальмология_оториноларингология_лабораторная диагностика_массаж_бальнеотерапия_рефлексотерапия_функциональные исследования_гинекологические операции и процедуры_ультразвуковая диагностика_иммунопрофилактика_рентгенологические исследования_профосмотры_физиотерапия_хирургические манипуляции_пакеты медицинских услуг
335;27-я городская поликлиника;Минск;ул Калиновского,д 55 а;Справка: +375 17 283-02-28, +375 17 283-04-62, Регистратура (врач на дом): +375 17 283-03-20, Горячая линия +375 17 281-34-31, Факс: +375 17 283-03-11;www.27gp.by;lpu27gp@mail.belpak.by;терапия_неврология_эндокринология _офтальмология_оториноларингология _хирургия_первичная (доврачебная) медико-санитарная помощь_вакцинация _дезинфекция_акушерство _гинекология_биохимические методы исследования _общеклинические (неинвазивные) методы исследования_паразитологическая лабораторная диагностика _лабораторная диагностика _ультразвуковая диагностика _функциональная диагностика_физиотерапия _реабилитология _лечебная физкультура _массаж_
368;28-я городская поликлиника;Минск;ул. Гинтовта, 28;"""Cправка"" +375 17 286-44-11, +375 17 283-71-93, +375 44 530-36-04|""Субботние дни"" +375 17 286-51-21|""Платные услуги"" +375 17 380-02-29|""Горячая линия"" +375 17 380-07-74|""Администрация"" +375 17 286-45-37";www.28gp.by;lpu28gp@mail.belpak.by;женская консультация_неврология_оториноларингология_офтальмология_инфекциология_эндокринология_стоматология_терапевтическая стоматология_хирургическая стоматология_ортопедическая стоматология_протезирование зубов_ диагностические мероприятия_лучевая диагностика_ функциональная диагностика_ лабораторная диагностика_ ультразвуковая диагностика_ эндоскопическая диагностики)_ физиотерапия_ массаж_ лфк_ лазеротерапия_ пневмокомпрессионная терапия от аппарата лимфамат_подводный душ-массаж_ душ шарко_ароматические ванны_ жемчужные ванны_ сапропелевые ванны_ скипидарные ванны_ вихревые ножные ванны_кислородные коктейли (витаминные)_аппаратный массаж на массажном кресле_парафиновые аппликации_ грязевые аппликации_солярий_рефлексотерапия:_иглорефлексотерапия_пунктурная гирудотерапия_школа для беременных_личный врач-гинеколог_консультация врача_профосмотры_дыхательный тест_ иммунопрофилактика_ультразвуковое исследование (узи) брахиоцефальных сосудов_экспресс-анализ скрытой крови_ трансферрина_ кальпротеина_ лактоферина в кале_вакцинация против гриппа_анализ крови на гликированный гемоглобин_работа со страховыми компаниями_общий анализ крови_анализ крови на сахар_биохимический анализ крови_дыхательный тест на хеликобактер пилори_анализ крови на пса_общий анализ мочи_ультразвуковая диагностика_гастроэнтерологический центр_водолечение_школы для беременных
326;29-я городская поликлиника;Минск;ул Казинца,94;Приемная главного врача 212-88-22 Стол справок 212-93-71, 398-00-66 Вызов врача на дом 212-96-35 Номер телефона горячей линии 398-75-49. Платные услуги 398-74-39;www.29gp.by;lpu29gp@mail.ru;Лабораторная диагностика_Эндоскопическая диагностика_УЗИ-диагностика_Рентгендиагностика_Урология_Функциональная диагностика_Отделение медицинской реабилитации_Гинекологические услуги_Услуги оториноларинголога_Услуги офтальмолога_Консультации врачей-специалистов_Комплексная медицинская услуга «Личный врач-специалист»_Отделение дневного пребывания
314;2-я центральная районная поликлиника Фрунзенского района;Минск;ул.Якубовского,33;Телефон справки: +375 17 256-56-42 Телефон регистратуры для белорусских граждан: +375 17 258-85-31 Телефон регистратуры для иностранных граждан: +375 17 231-64-26 Вызов врача на дом: +375 17 206-71-66 Платные услуги: +375 17 258-39-06;www.2crp.by;lpu2gp@mail.belpak.by;терапевтия_женская консультация_ультразвуковая диагностика_клиническая дигностика_неврология_медицинская реаблилитация_функциональная диагностика_оториноларингология_офтальмология_урология_рентгенография_стоматология_травматология_физиотерапия_хирургия
667;2-я городская детская  поликлиника;Минск;ул. Червякова, д. 31;Телефон справки: +375 17 290-14-42 Телефон регистратуры: +375 17 233-42-94, +375 17 233-62-48, +375 17 233-74-60, +375 17 334-33-30;www.2gdp.by;lpu2gdp@mail.belpak.by;лабораторное исследование_физиотерапевтическое лечение_ручной массаж_механический массаж_педиатрия_кардиология_офтальмология_оториноларингология_инфекциология_рентгенологическое исследование _узи органов брюшной полости_узи щитовидной железы_
219;2-ая городская клиническая больница;Минск;ул.Энгельса,25, кабинет 422;8-017-327-50-36;www.2gkb.by;2gkb_minsk@tut.by;"лабораторные методы исследования_лучевые методы исследования (ультразвуковые методы исследования рентгенологические методы исследования рентгеновская компьютерная томография магнитно-резонансная томография) _ функциональные методы исследования _ эндоскопические методы исследования _ рефлексотерапевтические услуги_классическое иглоукалывание (акупунктура)_микроиглоукалывание_поверхностное иглоукалывание_фармакорефлексотерапия_электроакупунктура лазероакупунктура_физиотерапевтические услуги электротерапия светотерапия лазеротерапия гидротерапия бальнеотерапия магнитотерапия воздействие факторами механической природы ингаляционная терапия термотерапия_ массаж_кардиология_рентгенография_хирургия_терапевтия_пульмонология_ревматология_гастроэнтерология _неврология_ангиография_анестезиология_гинекология_индивидуальный уход_иньекции_клинические лабораторные исследования_ урология_функциональная диагностика_узи_специальные ультразвуковые исследования_эндоскопия_физиотерапия рефлексотерапия массаж_рентгенологические исследования_операции_кабинет магнитно-резонансной томографии_кабинет компьютерной томографии_пакеты услуг по неврологии_пакеты услуг по пульмонологии_пакеты услуг по гастроэнтерологии_пакеты услуг по ревматологии_пакеты услуг по кардиологии_пакет услуг ""коронарография""_пакет услуг «эндоскопическая пластика паховой грыжи сетчатым протезом»_пакет услуг «лечение варикозной болезни»"
710;2-я городская клиническая больница;Минск;ул. Энгельса, 25;Телефон справки: +375 17 327-50-29 Телефон регистратуры: +375 17 327-50-36 (платные услуги);www.2gkb.by;2gkb_minsk@tut.by;-
325;30 городская поликлиника;Минск;ул Кольцова 53/2;Телефон справки: +375 17 261-17-15, velcom 156-04-19 Вызов врача на дом: +375 17 261-16-20 Стоматология: +375 17 261-17-12 Регистратура: +375 17 261-17-15 Телефоны платных услуг: velcom +375 44 7200529, +375 17 261-66-03;www.30gp.by;uz30gp@mail.belpak.by;терапевтия_травматология_стоматология_медицинская реабилитация_профосмотры_лечебная физкультура_ультразвуковая диагностика_лучевая диагностика_стоматология хирургическая_биохимия кдл_учитель-логопед высшей квалификационной категории_инструментальная диагностика_рефлексотерапия_иммунизация_клинико – диагностическая лаборатория_ортопедическая стоматология_массаж_физиотерапия
324;31 городская поликлиника;Минск;ул Бурдейного, д 4;Телефон справки: +375 17 206-71-65 Платные услуги: +375 17 206-70-11 Вызов врача на дом: +375 17 257-52-98,;www.31gp.by;info@31gp.by;терапевтия_неврология_физиотерапия_кардиология_эндокринология_офтальмология_оториноларингология_хирургия_травматология_ортопедия_лаюораторная диагностика_физиотерапевтические процедуры_массаж_лечебная физкультура_функциональные исследования_рефлексотерапия_ультразвуковые исследования_рентгенологические исследования_ определение инфекции helicobacter pylori
323;32-я городская клиническая поликлиника;Минск;ул Голубева,д 25;Телефон справки: +375 17 272-59-53, +375 17 272-68-85 Телефон регистратуры для белорусских граждан: +375 17 272-59-53, +375 17 272-68-85 Телефон регистратуры для иностранных граждан: +375 17 272-59-53, +375 17 272-68-85;www.32gkp.by;32poliklinika@mail.belpak.by;эндокринология_ инфекциология_ отоларингология_ офтальмология_ логопедия_ травматология_ хирургия_ неврология_ освидетельствование на допуск к работе _физиотерапия_выполнение массажных процедур механическим воздействием_термолечение (электрогрязевая процедура с применением постоянного или импульсного токов)_ингаляционная терапия _кислородные коктейли_электролечение_светолечение _видимое инфракрасное облучение общее (местное)_ лазеротерапия_гидротерапия и бальнеотерапия _ванны минеральные_ванны лекарственные_подводный душ-массаж_акушерство и гинекология:_постановка/извлечение внутриматочной спирали (вмс)_ультразвуковая диагностика_вакуум-мини аборт с обезболиванием_медикаментозный аборт_кольпоскопия_проведение процедуры вакцинации_ иммунизация по желанию пациента против инфекционных болезней_ проведение диагностических лабораторных мероприятий_исследование крови_исследование мочи_исследование кала_исследование соскоба на энтеробиоз_экспресс-диагностика инфекции хеликобактериоза дыхательным методом_рентгенологические исследования_электрокардиологические исследования_ ультразвуковая диагностика_функциональная диагностика _исследование функции внешнего дыхания_холтеровское мониторирование_смад_офтальмологические манипуляции_ оториноларингологические манипуляции_ рефлексотерапия _классическое иглоукалывание _микроиглоукалы-вание_фармакорефлексотерапия_ хирургические услуги_электрорадиокоагуляция доброкачественных новообразований кожи вирусной этиологии _электрорадиокоагуляция сосудистых новообразований кожи _прокат костылей_личный врач-терапевт_личный врач акушер-гинеколог
330;33-я городская студенческая поликлиника;Минск;ул Сурганова, д 45 корп 4;Телефон справки: +375 17 237-30-35 Телефон регистратуры для белорусских граждан: +375 17 237-30-35 Телефон регистратуры для иностранных граждан: +375 17 237-30-35;www.33gsp.by;lpu33gsp@mail.by;освидетельствование водителей на наличие алкоголя в организме._стоматологические услуги_узи брюшной полости_узи щитовидной _узи молочной желез_лабораторная диагностика_рентгенологические исследования_экг_рэг_рвг _гинекология_диагностика, лечение иппп_урология_диагностика, лечение иппп_офтальмолог_невролог_эндокринолог_лор_хирург_терапевт_массаж_диагностические исследования_прессотерапия_медицинская реабилитация_водительская комиссия_физиотерапия
363;34-я центральная районная клиническая поликлиника Советского района;Минск;ул Кульман 22;Телефон справки: +375 17 237-35-77 Телефон регистратуры для белорусских граждан: +375 17 292-40-72 Телефон регистратуры для иностранных граждан: +375 17 292-40-72;www.34poliklinika.by;info@34poliklinika.by;"акушерство_аллергология и иммунология_биохимические исследования_вакцинация_гематологическая лабораторная диагностика_гинекология_иммунологическая лабораторная диагностика_кардиология_массаж_неврология_нетрадиционная медицинская деятельность: рефлексотерапия_общеклинические (неинвазивные) методы исследований_освидетельствование на допуск к работе_освидетельствование на пригодность к управлению автотранспортом_освидетельствование на профпригодность_оториноларингология_офтальмология_паразитологическая лабораторная диагностика_первичная медицинская помощь_реабилитология_рентгенологическая диагностика_терапия_травматология_ультразвуковая диагностика_урология_физиотерапия_функциональная диагностика_хирургия_эндокринология_цитологическая лабораторная диагностика_профилактические осмотры трудящихся;_клинико-диагностические исследования;_иммунопрофилактика_медицинское освидетельствование лиц, выезжающих за рубеж_освидетельствование граждан на приобретение газового и огнестрельного оружия_освидетельствование водителей на допуск к управлению транспортными средствами"
348;35-я городская поликлиника;Минск;ул Серова, 15;Телефон справки: +375 17 201-96-30 Телефон регистратуры для белорусских граждан: +375 17 275-26-13 Телефон регистратуры для иностранных граждан: +375 17 201-96-30 Стоматология: +375 17 275-26-10;www.35gp.by;lpu35gp@mail.belpak.by;клинические лабораторные исследования_профосмотры_неврология_офтальмология_оториноларингология_хирургия_стоматология_функциональные исследования_консультации врачей, в том числе сотрудников кафедр_инструментальная диагностика_лечебная физкультура_массаж_физиотерапия_солярий_офтальмология_акушерство и гинекология_
